PLAYER_ID,PLAYER_NAME,fga,pts,xpts,pps,xpps,making_100,making_100_se
1629483,Napheesa Collier,518,600,509.08941062413726,1.1583011583011582,0.982798090007987,17.55030682931713,4.837791123065711
203014,Nneka Ogwumike,617,706,603.7843178246422,1.1442463533225284,0.9785807420172483,16.566561130527997,4.475317525789473
1629491,Jessica Shepard,207,264,232.321994553793,1.2753623188405796,1.12232847610528,15.303384273529957,6.340383213279104
1630142,Leonie Fiebich,221,267,234.94392189550067,1.2081447963800904,1.0630946692104102,14.505012716968025,8.61464885895621
1629498,Jackie Young,547,600,521.3783389675338,1.0968921389396709,0.9531596690448515,14.373246989481947,5.0932484870544155
1642784,Paige Bueckers,543,557,484.5346104408576,1.0257826887661141,0.8923289326719293,13.345375609418491,4.68774603614937
1628932,A'ja Wilson,658,689,602.5599942390152,1.047112462006079,0.9157446720957677,13.136778991031129,4.00656203637845
203833,Chelsea Gray,385,401,351.94876422284756,1.0415584415584416,0.9141526343450586,12.740580721338295,6.1208639821563855
1642785,Sonia Citron,474,527,469.3547851526263,1.1118143459915613,0.9901999686764268,12.161437731513445,5.452587869318857
1629567,Natisha Hiedeman,307,348,311.2477534630996,1.1335504885993486,1.013836330498696,11.971415810065269,6.575138708390033
203398,Brittney Griner,301,317,281.7046011636231,1.053156146179402,0.9358956849289805,11.726046125042151,5.76267673605788
1627673,Jonquel Jones,306,353,319.03719110427846,1.15359477124183,1.0426051996871846,11.098957155464555,6.834973374729585
1628878,Ariel Atkins,365,367,328.1984583506128,1.0054794520547945,0.8991738584948296,10.630559355996498,6.02985430415243
1642804,Te-Hina Paopao,218,243,220.67892503927482,1.114678899082569,1.0122886469691506,10.239025211341827,8.749127446589016
203825,Kayla McBride,428,459,420.2717693503816,1.0724299065420562,0.9819433863326673,9.048652020938881,6.28431344522
203826,Alyssa Thomas,453,482,441.889744694171,1.0640176600441502,0.9754740500975077,8.85436099466424,4.526695197414566
1629568,Kennedy Burke,218,250,231.1451391790352,1.146788990825688,1.0602988035735559,8.649018725213212,8.379088367200586
1629546,Marine Johannès,252,265,244.2498518320578,1.0515873015873016,0.9692454437780071,8.234185780929444,8.282694587404492
1642777,Monique Akoa Makani,265,277,257.4232628411247,1.0452830188679245,0.9714085390231121,7.38744798448124,7.570708636628056
1627671,Rachel Banham,338,344,322.58225824012175,1.017751479289941,0.9543853794086442,6.336609988129662,7.177794027177131
203026,Tiffany Hayes,237,239,224.59435168778046,1.0084388185654007,0.9476554923535041,6.07833262118968,7.821727533291035
