PLAYER_ID,PLAYER_NAME,fga,pts,xpts,pps,xpps,making_100,making_100_se
1627788,Furkan Korkmaz,76,74,79.88239848602407,0.9736842105263158,1.05108419060558,-7.7399980079264115,14.003545898103559
203490,Otto Porter Jr.,33,36,38.60547688590898,1.0909090909090908,1.1698629359366357,-7.895384502754478,23.787908394420448
1626246,Boban Marjanovic,34,36,38.73530724363167,1.0588235294117647,1.139273742459755,-8.045021304799018,14.643732483418692
1641713,GG Jackson,563,584,631.3474678836961,1.0373001776198933,1.1213986996158014,-8.40985219959079,5.057003993349694
202692,Alec Burks,569,544,592.0330342851063,0.9560632688927944,1.0404798493587104,-8.441658046591614,5.325529213176204
1630538,Bones Hyland,251,238,259.24508233546015,0.9482071713147411,1.032848933607411,-8.464176229266993,7.678855279262016
1630165,Killian Hayes,283,256,280.1030919113451,0.9045936395759717,0.9897635756584632,-8.516993608249143,6.518839697379099
1627884,Derrick Jones Jr.,495,560,602.2163886493081,1.1313131313131313,1.2165987649480972,-8.528563363496586,5.378408440655079
203995,Vasilije Micic,370,361,392.6327351082572,0.9756756756756757,1.061169554346641,-8.549387867096534,5.956185984559163
1630172,Patrick Williams,359,377,407.747342037581,1.0501392757660166,1.1357864680712564,-8.564719230523957,6.351671705937948
1629622,Max Strus,728,776,838.4391644536774,1.065934065934066,1.1517021489748316,-8.576808304076573,4.786469203771515
1631121,Bryce McGowens,230,236,256.16060289848014,1.0260869565217392,1.1137417517325223,-8.765479521078321,7.839413043331772
1641710,Anthony Black,247,267,288.91290414146886,1.0809716599190284,1.1696878710180925,-8.871621109906421,7.323673892647352
1641729,Brice Sensabaugh,218,204,223.5122878105505,0.9357798165137615,1.0252857239016078,-8.950590738784635,8.21565953909226
1628365,Markelle Fultz,326,312,341.4402983134442,0.9570552147239264,1.0473628782620987,-9.03076635381724,5.506536258866281
1629660,Ty Jerome,4,4,4.3625113852074096,1.0,1.0906278463018524,-9.062784630185238,70.6948338924589
1641766,Adama Sanogo,27,28,30.52073598359037,1.037037037037037,1.1303976290218656,-9.336059198482854,18.550141232539985
1630549,Day'Ron Sharpe,294,340,367.7979515470376,1.1564625850340136,1.2510134406361824,-9.45508556021687,5.448215182821691
202687,Bismack Biyombo,131,148,160.42731360735712,1.1297709923664123,1.2246359817355505,-9.486498936913833,8.15292758291562
1627827,Dorian Finney-Smith,511,547,596.0672600352935,1.0704500978473581,1.1664721331414747,-9.602203529411653,5.640887738169332
1630647,Eugene Omoruyi,167,175,191.2049405316946,1.0479041916167664,1.144939763662842,-9.703557204607547,8.306891146941723
1631128,Christian Braun,483,507,553.9702525277082,1.049689440993789,1.1469363406370772,-9.724689964328824,5.144574226761105
1626153,Delon Wright,188,173,191.4745177365887,0.9202127659574468,1.0184814773222803,-9.826871136483348,8.293581114468587
1627863,Danuel House Jr.,105,109,119.4241919542006,1.0380952380952382,1.1373732567066723,-9.927801861143424,11.236059565198184
1641970,Maozinha Pereira,35,41,44.553164673851256,1.1714285714285715,1.272947562110036,-10.151899068146447,19.5633127011399
1630577,Julian Champagnie,402,429,470.7187902468879,1.0671641791044777,1.170942264295741,-10.377808519126349,6.557149058811793
1631111,Wendell Moore Jr.,18,18,19.878276154001426,1.0,1.1043486752223015,-10.434867522230146,23.506290430313737
1631288,Jamal Cain,79,79,87.28191255866015,1.0,1.1048343361855715,-10.483433618557155,13.19526123873524
1626158,Richaun Holmes,147,165,180.63353329544498,1.1224489795918366,1.2287995462275167,-10.635056663568012,7.5784709111331185
1630227,Daishen Nix,24,24,26.552733997552096,1.0,1.1063639165646706,-10.636391656467065,26.62330697912608
1641705,Victor Wembanyama,1186,1230,1356.159128483327,1.0370994940978078,1.1434731268830751,-10.637363278526736,3.2007092467894043
203932,Aaron Gordon,716,836,912.423265518048,1.1675977653631284,1.274334169717944,-10.67364043548156,3.625746389644287
1629001,De'Anthony Melton,360,355,393.6064906126792,0.9861111111111112,1.0933513628129978,-10.72402517018866,6.681421190935888
1629659,Talen Horton-Tucker,465,428,478.57156527837867,0.9204301075268817,1.0291861618889864,-10.875605436210467,5.3363455955549055
202709,Cory Joseph,64,59,66.01577721677718,0.921875,1.0314965190121435,-10.962151901214344,15.897507986153034
1629048,Goga Bitadze,209,254,276.97186415557775,1.215311004784689,1.3252242304094628,-10.991322562477391,6.4016539943323565
1641998,Trey Jemison,136,150,165.00974435808806,1.1029411764705883,1.213306943809471,-11.036576733888277,8.16950836160155
1630264,Anthony Gill,160,160,177.7612506359225,1.0,1.1110078164745156,-11.100781647451559,8.463939897933098
1630553,Keon Johnson,21,20,22.33430497718702,0.9523809523809523,1.063538332247001,-11.11573798660486,26.691986341833562
1630204,Ashton Hagans,71,66,73.95578353991894,0.9295774647887324,1.0416307540833654,-11.205328929463295,13.280999402876322
1630537,Chris Duarte,210,204,227.8238621904604,0.9714285714285714,1.0848755342402876,-11.34469628117162,8.650271889946383
1627732,Ben Simmons,74,86,94.63409805181601,1.162162162162162,1.2788391628623785,-11.667700070021636,9.911234595784759
202397,Ish Smith,158,136,154.53633258933183,0.8607594936708861,0.9780780543628597,-11.731856069197363,8.212480370873514
1641739,Toumani Camara,438,452,503.5904255134805,1.0319634703196348,1.1497498299394533,-11.778635961981852,5.506119059621968
1628964,Mo Bamba,198,219,242.39709045063387,1.106060606060606,1.2242277295486559,-11.816712348804984,8.068154701046774
1641774,Tristan Vukcevic,67,68,75.91975386440515,1.0149253731343284,1.1331306546926143,-11.820528155828585,14.170212913612884
1631133,Jabari Walker,509,509,569.839291496097,1.0,1.1195270952772043,-11.952709527720424,4.761990791687216
1628972,Troy Brown Jr.,226,215,243.33950711092933,0.9513274336283186,1.0767234827917227,-12.539604916340414,8.443764058965678
1630658,Colin Castleton,16,18,20.008694880246825,1.125,1.2505434300154266,-12.554343001542655,23.885766703818344
1631101,Shaedon Sharpe,434,412,466.67407787817274,0.9493087557603687,1.0752858937285086,-12.597713796813995,5.597403482388316
203933,T.J. Warren,41,38,43.18462183445837,0.926829268292683,1.0532834593770335,-12.645419108435046,16.705839155390176
1641708,Amen Thompson,446,486,542.5973571910954,1.0896860986547086,1.2165860026706175,-12.689990401590897,4.503259955471051
1631230,Dominick Barlow,113,115,129.4494114152768,1.0176991150442478,1.1455700125245736,-12.78708974803258,9.484903904054187
1631222,Jake LaRavia,303,289,328.2830553301201,0.9537953795379538,1.0834424268320795,-12.964704729412569,6.964479256518145
203994,Jusuf Nurkic,627,662,743.3984073840949,1.0558213716108453,1.185643392957089,-12.98220213462438,4.022355107028652
203083,Andre Drummond,480,534,596.4732689659,1.1125,1.2426526436789584,-13.015264367895844,4.311761323259472
1627747,Caris LeVert,820,798,905.6740292947126,0.973170731707317,1.1044805235301374,-13.13097918228202,4.026656315350711
203486,Mason Plumlee,153,174,194.331977270908,1.1372549019607843,1.2701436422935164,-13.288874033273201,7.376810345027416
1630205,Lamar Stevens,240,230,262.3149561673417,0.9583333333333334,1.0929789840305904,-13.464565069725698,6.804326373965407
201599,DeAndre Jordan,93,116,128.58571636365608,1.2473118279569892,1.382642111437162,-13.533028348017288,8.884264624138012
1630625,Dalano Banton,500,463,531.5674361441351,0.926,1.06313487228827,-13.713487228827011,5.023561293349426
202693,Markieff Morris,68,61,70.53370173609093,0.8970588235294118,1.037260319648396,-14.02014961189843,15.376798081496387
1628984,Devonte' Graham,108,101,116.214262832609,0.9351851851851852,1.076057989190824,-14.087280400563884,12.468124164459729
1631106,Tari Eason,189,194,220.75772304739516,1.0264550264550265,1.1680302806740486,-14.1575254219022,8.027727162711678
1630219,Skylar Mays,159,142,164.67684548619525,0.8930817610062893,1.0357034307307877,-14.26216697244984,9.23197246004164
1628404,Josh Hart,679,670,766.9709676685326,0.9867452135493373,1.1295595989227285,-14.281438537339113,4.323954578590011
1631241,Javon Freeman-Liberty,124,120,137.73001398867362,0.967741935483871,1.1107259192634968,-14.298398377962595,10.01249595300237
1641724,Jett Howard,30,27,31.291560670587465,0.9,1.0430520223529156,-14.305202235291551,24.06991832932697
1631172,Ousmane Dieng,116,119,135.6505961430995,1.0258620689655173,1.1694016908887888,-14.35396219232716,11.131475653775
200782,P.J. Tucker,50,49,56.333156750901644,0.98,1.126663135018033,-14.666313501803288,18.73976649674124
201566,Russell Westbrook,663,644,741.3873648592174,0.971342383107089,1.118231319546331,-14.688893643924198,4.082807344680268
1630846,Olivier Sarr,19,24,26.81569886446544,1.263157894736842,1.4113525718139706,-14.819467707712839,24.953437834034844
202083,Wesley Matthews,97,92,106.57761866516883,0.9484536082474226,1.0987383367543178,-15.028472850689514,13.479844157690607
1641731,Bilal Coulibaly,432,440,505.94467166327985,1.0185185185185186,1.1711682214427774,-15.264970292425891,5.514450637958286
1630527,Brandon Boston Jr.,161,144,168.58154784419256,0.8944099378881988,1.047090359280699,-15.268042139250035,8.513862605211857
201577,Robin Lopez,19,16,18.906256498407025,0.8421052631578947,0.9950661314951066,-15.296086833721183,26.73350062245542
1631212,Peyton Watson,447,461,529.3775379643839,1.0313199105145414,1.1842897941037671,-15.296988358922578,5.174712338048315
1630197,Aleksej Pokusevski,121,116,134.55301661852386,0.9586776859504132,1.1120084018059824,-15.333071585556906,10.52163899747768
1630550,JT Thor,183,188,216.1276848166691,1.0273224043715847,1.181025600091088,-15.370319571950331,8.64680925190357
1626162,Kelly Oubre Jr.,878,875,1010.1305738848586,0.9965831435079726,1.1504904030579255,-15.390725954995279,3.7675291081949336
203925,Joe Harris,39,38,44.00406983047253,0.9743589743589743,1.128309482832629,-15.395050847365463,21.12658767345523
1630678,Terry Taylor,39,42,48.063544610716676,1.0769230769230769,1.232398579761966,-15.547550283888912,16.87350785784049
1641767,Ben Sheppard,229,229,264.75398546511997,1.0,1.1561309408957203,-15.613094089572039,8.352880912515987
